Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019]
Spain,ESP,Enforcing contracts (DB17-20 methodology) - Score,ENF.CONT.COEN.DB1719.DFRN,70.89553,70.89553,70.89553
Spain,ESP,Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,ENF.CONT.COEN.QUJP.DB16.DFRN,63.88889,63.88889,63.88889
Spain,ESP,Enforcing contracts: Time (days) - Score,ENF.CONT.DURS.DY.DFRN,68.03279,68.03279,68.03279
Spain,ESP,Enforcing contracts: Cost (% of claim) - Score,ENF.CONT.COEN.COST.ZS.DFRN,80.7649,80.7649,80.7649
Spain,ESP,Enforcing contracts: Procedures (number) - Score,ENF.CONT.COEN.PROC.NO.DFRN,..,..,..
Spain,ESP,Resolving insolvency - Score,RESLV.ISV.DB1519.DFRN,78.7402,79.10451,79.21772
Spain,ESP,Resolving insolvency: Recovery rate (cents on the dollar) - Score,RESLV.ISV.DFRN.RCOV.RT,82.4804,83.20902,83.43544
Spain,ESP,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,RESLV.ISV.RCOV.RT.016.DB1519.DFRN,75,75,75
Spain,ESP,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.COPR.03.XD.DB1519,3,3,3
Spain,ESP,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),RESLV.ISV.MGDA.XD.DB1519,6,6,6
Spain,ESP,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),RESLV.ISV.CPI.04.XD.DB1519,1,1,1
Spain,ESP,Reorganization proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.ROPC.03.XD.DB1519,2,2,2
Sri Lanka,LKA,Starting a business - Score,IC.REG.STRT.BUS.DFRN,87.73996,87.86865,88.20442
Sri Lanka,LKA,Dealing with construction permits (DB16-20 methodology) - Score,IC.CNST.PRMT.DFRN.DB1619,68.32567,72.24791,72.25919
Sri Lanka,LKA,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,IC.CNST.PRMT.BQCI.015.DB1619.DFRN,36.66667,40,40
Sri Lanka,LKA,Dealing with construction permits: Cost (% of Warehouse value) - Score,IC.CNST.PRMT.COST.WRH.VAL.DFRN,98.28442,98.28269,98.32782
Sri Lanka,LKA,Dealing with construction permits: Time (days)  - Score,IC.CNST.PRMT.TM.DY.DFRN,74.35159,82.70893,82.70893
Sri Lanka,LKA,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,59.95122,61.75867,61.80614
Sri Lanka,LKA,Dealing with construction permits: Procedures (number) - Score,IC.CNST.PRMT.PROC.NO.DFRN,64,68,68
Sri Lanka,LKA,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,74.03625,74.31081,74.45585
Sri Lanka,LKA,Getting electricity: Cost to get electricity (% of income per capita) - Score,IC.ELC.ACS.COST.DFRN,90.1305,91.22876,91.80889
Sri Lanka,LKA,Getting electricity: Procedures (number) - Score,IC.ELC.PROC.NO.DFRN,66.66667,66.66667,66.66667
Sri Lanka,LKA,Getting electricity: Time (days) - Score,IC.ELC.TIME.DFRN,64.34783,64.34783,64.34783
Sri Lanka,LKA,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,IC.ELC.RSTT.XD.08.DFRN.DB1619,75,75,75
Sri Lanka,LKA,Registering property (DB17-20 methodology) - Score,IC.REG.PRRT.DFRN.DB1719,45.88718,51.86686,51.87318
Sri Lanka,LKA,Registering property: Cost (% of property value) - Score,IC.REG.PRRT.COST.PRT.VAL.DFRN,65.8055,65.64926,65.67455
Sri Lanka,LKA,Registering property: Procedures (number) - Score,IC.REG.PRRT.PROC.NO.DFRN,33.33333,41.66667,41.66667
Sri Lanka,LKA,Registering property: Time (days) - Score,IC.REG.PRRT.DURS.TM.DRFN,76.07656,81.81818,81.81818
Sri Lanka,LKA,Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,IC.REG.PRRT.QUAL.LNDADM.XD.030.DB16.DFRN,8.33333,18.33333,18.33333
Sri Lanka,LKA,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,40,40,40
Sri Lanka,LKA,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,IC.CRED.ACC.LGL.RGHT.012.XD.DB1519.DFRN,16.66667,16.66667,16.66667
Sri Lanka,LKA,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,IC.CRED.ACC.DPTH.CISI.XD.08.DB1519.DFRN,75,75,75
Sri Lanka,LKA,Protecting minority investors (DB15-20 methodology) - Score,PROT.MINOR.INV.DFRN.DB1519,72,72,72
Sri Lanka,LKA,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,PROT.MINOR.INV.EASE.SSI.XD.0010.DB1519.DFRN,70,70,70
Sri Lanka,LKA,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.CORP.TRANS.XD.010.DB1519.DFRN,71.42857,71.42857,71.42857
Sri Lanka,LKA,Protecting minority investors: Extent of disclosure index (0-10) - Score,PROT.MINOR.INV.EXT.DISC.010.XD.DFRN,80,80,80
Sri Lanka,LKA,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.OWNR.CONTL.010.XD.DFRN,85.71429,85.71429,85.71429
Sri Lanka,LKA,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.SHRHLD.RGT.XD.0010.DB1519.DRFN,83.33333,83.33333,83.33333
Sri Lanka,LKA,Protecting minority investors: Extent of director liability index (0-10) - Score,PROT.MINOR.INV.EXT.DIR.LBL.010.XD.DFRN,50,50,50
Sri Lanka,LKA,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),PROT.MINOR.INV.STRENG.MIN.INV.PROT.XD.010.DB0614,36,36,36
Sri Lanka,LKA,Paying taxes (DB17-20 methodology) - Score,PAY.TAX.DB1719.DRFN,53.92725,59.7857,59.77612
Sri Lanka,LKA,Paying taxes: Total tax and contribution rate (% of profit) - Score,PAY.TAX.TOT.TAX.RT.ZS.DRFRN,57.19562,57.19562,57.15732
Sri Lanka,LKA,Paying taxes: Total tax and contribution rate (% of profit),PAY.TAX.TOT.TAX.RT.ZS,55.2,55.2,55.2
Sri Lanka,LKA,Paying taxes: Labor tax and contributions (% of profits),PAY.TAX.LABR.TAX.CONTR.ZS,16.9,16.9,16.9
Sri Lanka,LKA,Paying taxes: Profit tax (% of profits),PAY.TAX.PRFT.CP.ZS,1.2,1.2,1.2
Sri Lanka,LKA,Paying taxes: Payments per year (number per year) - Score,PAY.TAX.PYMT.NO.DFRN,26.66667,45,45
Sri Lanka,LKA,Paying taxes: Time (hours per year) - Score,PAY.TAX.TM.DFRN,82.53478,87.63524,87.63524
Sri Lanka,LKA,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,PAY.TAX.POST.FIL.XD.0100.DB1719.DFRN,49.31193,49.31193,49.31193
Sri Lanka,LKA,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),PAY.TAX.VAT.REF.OBT.WKS.TM.DB1719,..,..,..
Sri Lanka,LKA,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,PAY.TAX.COIT.AU.HRS.TM.DB1719.DFRN,97.24771,97.24771,97.24771
Sri Lanka,LKA,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,PAY.TAX.COIT.WKS.TM.DB1719.DFRN,100,100,100
Sri Lanka,LKA,Trading across borders (DB16-20 methodology) - Score,TRD.ACRS.BRDR.DB1619.DFRN,73.29466,73.29466,73.29466
Sri Lanka,LKA,Time to export: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.EXPT.BRDR.COMP.HR.DB1619,43,43,43
Sri Lanka,LKA,Time to export: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.DOC.COMP.HR.DB1619,48,48,48
Sri Lanka,LKA,Time to import: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.DOC.COMP.HR.DB1619,48,48,48
Sri Lanka,LKA,Time to import: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.BRDR.COMP.HR.DB1619,72,72,72
Sri Lanka,LKA,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.BRDR.COMP.CD.DB1619.DFRN,65.46122,65.46122,65.46122
Sri Lanka,LKA,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.DOC.COMP.CD.DB1619.DFRN,85.60417,85.60417,85.60417
Sri Lanka,LKA,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.BRDR.COMP.CD.DB1619.DFRN,75.02778,75.02778,75.02778
Sri Lanka,LKA,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.DOC.COMP.CD.DB1619.DFRN,59.60317,59.60317,59.60317
Sri Lanka,LKA,Enforcing contracts (DB17-20 methodology) - Score,ENF.CONT.COEN.DB1719.DFRN,39.31188,41.16373,41.16373
Sri Lanka,LKA,Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,ENF.CONT.COEN.QUJP.DB16.DFRN,41.66667,47.22222,47.22222
Sri Lanka,LKA,Enforcing contracts: Time (days) - Score,ENF.CONT.DURS.DY.DFRN,1.80328,1.80328,1.80328
Sri Lanka,LKA,Enforcing contracts: Cost (% of claim) - Score,ENF.CONT.COEN.COST.ZS.DFRN,74.46569,74.46569,74.46569
Sri Lanka,LKA,Enforcing contracts: Procedures (number) - Score,ENF.CONT.COEN.PROC.NO.DFRN,..,..,..
Sri Lanka,LKA,Resolving insolvency - Score,RESLV.ISV.DB1519.DFRN,44.98935,45.04838,45.03425
Sri Lanka,LKA,Resolving insolvency: Recovery rate (cents on the dollar) - Score,RESLV.ISV.DFRN.RCOV.RT,46.22871,46.34675,46.31849
Sri Lanka,LKA,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,RESLV.ISV.RCOV.RT.016.DB1519.DFRN,43.75,43.75,43.75
Sri Lanka,LKA,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.COPR.03.XD.DB1519,2.5,2.5,2.5
Sri Lanka,LKA,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),RESLV.ISV.MGDA.XD.DB1519,3,3,3
Sri Lanka,LKA,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),RESLV.ISV.CPI.04.XD.DB1519,1,1,1
Sri Lanka,LKA,Reorganization proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.ROPC.03.XD.DB1519,0.5,0.5,0.5
St. Kitts and Nevis,KNA,Starting a business - Score,IC.REG.STRT.BUS.DFRN,85.75708,85.77593,85.8768
St. Kitts and Nevis,KNA,Dealing with construction permits (DB16-20 methodology) - Score,IC.CNST.PRMT.DFRN.DB1619,73.40831,73.42022,73.48396
St. Kitts and Nevis,KNA,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,IC.CNST.PRMT.BQCI.015.DB1619.DFRN,46.66667,46.66667,46.66667
St. Kitts and Nevis,KNA,Dealing with construction permits: Cost (% of Warehouse value) - Score,IC.CNST.PRMT.COST.WRH.VAL.DFRN,97.73314,97.78079,98.03576
St. Kitts and Nevis,KNA,Dealing with construction permits: Time (days)  - Score,IC.CNST.PRMT.TM.DY.DFRN,77.23343,77.23343,77.23343
St. Kitts and Nevis,KNA,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,54.60143,54.60701,54.63689
St. Kitts and Nevis,KNA,Dealing with construction permits: Procedures (number) - Score,IC.CNST.PRMT.PROC.NO.DFRN,72,72,72
St. Kitts and Nevis,KNA,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,70.09501,70.11053,70.19358
St. Kitts and Nevis,KNA,Getting electricity: Cost to get electricity (% of income per capita) - Score,IC.ELC.ACS.COST.DFRN,97.04671,97.10878,97.44097
St. Kitts and Nevis,KNA,Getting electricity: Procedures (number) - Score,IC.ELC.PROC.NO.DFRN,83.33333,83.33333,83.33333
St. Kitts and Nevis,KNA,Getting electricity: Time (days) - Score,IC.ELC.TIME.DFRN,100,100,100
St. Kitts and Nevis,KNA,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,IC.ELC.RSTT.XD.08.DFRN.DB1619,0,0,0
St. Kitts and Nevis,KNA,Registering property (DB17-20 methodology) - Score,IC.REG.PRRT.DFRN.DB1719,28.79532,28.80488,28.85602
St. Kitts and Nevis,KNA,Registering property: Cost (% of property value) - Score,IC.REG.PRRT.COST.PRT.VAL.DFRN,26.84795,26.88618,27.09075
St. Kitts and Nevis,KNA,Registering property: Procedures (number) - Score,IC.REG.PRRT.PROC.NO.DFRN,58.33333,58.33333,58.33333
St. Kitts and Nevis,KNA,Registering property: Time (days) - Score,IC.REG.PRRT.DURS.TM.DRFN,0,0,0
St. Kitts and Nevis,KNA,Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,IC.REG.PRRT.QUAL.LNDADM.XD.030.DB16.DFRN,30,30,30
St. Kitts and Nevis,KNA,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,25,25,25
St. Kitts and Nevis,KNA,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,IC.CRED.ACC.LGL.RGHT.012.XD.DB1519.DFRN,41.66667,41.66667,41.66667
St. Kitts and Nevis,KNA,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,IC.CRED.ACC.DPTH.CISI.XD.08.DB1519.DFRN,0,0,0
St. Kitts and Nevis,KNA,Protecting minority investors (DB15-20 methodology) - Score,PROT.MINOR.INV.DFRN.DB1519,52,52,52
St. Kitts and Nevis,KNA,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,PROT.MINOR.INV.EASE.SSI.XD.0010.DB1519.DFRN,80,80,80
St. Kitts and Nevis,KNA,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.CORP.TRANS.XD.010.DB1519.DFRN,28.57143,28.57143,28.57143
St. Kitts and Nevis,KNA,Protecting minority investors: Extent of disclosure index (0-10) - Score,PROT.MINOR.INV.EXT.DISC.010.XD.DFRN,40,40,40
St. Kitts and Nevis,KNA,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.OWNR.CONTL.010.XD.DFRN,14.28571,14.28571,14.28571
St. Kitts and Nevis,KNA,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.SHRHLD.RGT.XD.0010.DB1519.DRFN,50,50,50
St. Kitts and Nevis,KNA,Protecting minority investors: Extent of director liability index (0-10) - Score,PROT.MINOR.INV.EXT.DIR.LBL.010.XD.DFRN,80,80,80
St. Kitts and Nevis,KNA,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),PROT.MINOR.INV.STRENG.MIN.INV.PROT.XD.010.DB0614,26,26,26
St. Kitts and Nevis,KNA,Paying taxes (DB17-20 methodology) - Score,PAY.TAX.DB1719.DRFN,64.41037,64.41037,64.41037
St. Kitts and Nevis,KNA,Paying taxes: Total tax and contribution rate (% of profit) - Score,PAY.TAX.TOT.TAX.RT.ZS.DRFRN,65.70912,65.70912,65.70912
St. Kitts and Nevis,KNA,Paying taxes: Total tax and contribution rate (% of profit),PAY.TAX.TOT.TAX.RT.ZS,49.7,49.7,49.7
St. Kitts and Nevis,KNA,Paying taxes: Labor tax and contributions (% of profits),PAY.TAX.LABR.TAX.CONTR.ZS,11.2,11.2,11.2
St. Kitts and Nevis,KNA,Paying taxes: Profit tax (% of profits),PAY.TAX.PRFT.CP.ZS,30.5,30.5,30.5
St. Kitts and Nevis,KNA,Paying taxes: Payments per year (number per year) - Score,PAY.TAX.PYMT.NO.DFRN,40,40,40
St. Kitts and Nevis,KNA,Paying taxes: Time (hours per year) - Score,PAY.TAX.TM.DFRN,76.19784,76.19784,76.19784
St. Kitts and Nevis,KNA,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,PAY.TAX.POST.FIL.XD.0100.DB1719.DFRN,75.73451,75.73451,75.73451
St. Kitts and Nevis,KNA,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),PAY.TAX.VAT.REF.OBT.WKS.TM.DB1719,42.64286,42.64286,42.64286
St. Kitts and Nevis,KNA,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,PAY.TAX.COIT.AU.HRS.TM.DB1719.DFRN,99.08257,99.08257,99.08257
St. Kitts and Nevis,KNA,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,PAY.TAX.COIT.WKS.TM.DB1719.DFRN,100,100,100
St. Kitts and Nevis,KNA,Trading across borders (DB16-20 methodology) - Score,TRD.ACRS.BRDR.DB1619.DFRN,81.03515,81.03515,81.03515
St. Kitts and Nevis,KNA,Time to export: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.EXPT.BRDR.COMP.HR.DB1619,27,27,27
St. Kitts and Nevis,KNA,Time to export: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.DOC.COMP.HR.DB1619,24,24,24
St. Kitts and Nevis,KNA,Time to import: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.DOC.COMP.HR.DB1619,33.14286,33.14286,33.14286
St. Kitts and Nevis,KNA,Time to import: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.BRDR.COMP.HR.DB1619,37.14286,37.14286,37.14286
St. Kitts and Nevis,KNA,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.BRDR.COMP.CD.DB1619.DFRN,68.39623,68.39623,68.39623
St. Kitts and Nevis,KNA,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.DOC.COMP.CD.DB1619.DFRN,75,75,75
St. Kitts and Nevis,KNA,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.BRDR.COMP.CD.DB1619.DFRN,74.10714,74.10714,74.10714
St. Kitts and Nevis,KNA,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.DOC.COMP.CD.DB1619.DFRN,87.14286,87.14286,87.14286
St. Kitts and Nevis,KNA,Enforcing contracts (DB17-20 methodology) - Score,ENF.CONT.COEN.DB1719.DFRN,65.51304,65.51304,65.51304
St. Kitts and Nevis,KNA,Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,ENF.CONT.COEN.QUJP.DB16.DFRN,63.88889,63.88889,63.88889
St. Kitts and Nevis,KNA,Enforcing contracts: Time (days) - Score,ENF.CONT.DURS.DY.DFRN,62.45902,62.45902,62.45902
St. Kitts and Nevis,KNA,Enforcing contracts: Cost (% of claim) - Score,ENF.CONT.COEN.COST.ZS.DFRN,70.19123,70.19123,70.19123
St. Kitts and Nevis,KNA,Enforcing contracts: Procedures (number) - Score,ENF.CONT.COEN.PROC.NO.DFRN,..,..,..
St. Kitts and Nevis,KNA,Resolving insolvency - Score,RESLV.ISV.DB1519.DFRN,0,0,0
St. Kitts and Nevis,KNA,Resolving insolvency: Recovery rate (cents on the dollar) - Score,RESLV.ISV.DFRN.RCOV.RT,0,0,0
St. Kitts and Nevis,KNA,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,RESLV.ISV.RCOV.RT.016.DB1519.DFRN,0,0,0
St. Kitts and Nevis,KNA,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.COPR.03.XD.DB1519,2.5,2.5,2.5
St. Kitts and Nevis,KNA,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),RESLV.ISV.MGDA.XD.DB1519,4.5,4.5,4.5
St. Kitts and Nevis,KNA,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),RESLV.ISV.CPI.04.XD.DB1519,3,3,3
St. Kitts and Nevis,KNA,Reorganization proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.ROPC.03.XD.DB1519,1,1,1
St. Lucia,LCA,Starting a business - Score,IC.REG.STRT.BUS.DFRN,88.79385,89.17957,89.35397
St. Lucia,LCA,Dealing with construction permits (DB16-20 methodology) - Score,IC.CNST.PRMT.DFRN.DB1619,76.21217,76.3276,76.37979
St. Lucia,LCA,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,IC.CNST.PRMT.BQCI.015.DB1619.DFRN,70,70,70
St. Lucia,LCA,Dealing with construction permits: Cost (% of Warehouse value) - Score,IC.CNST.PRMT.COST.WRH.VAL.DFRN,96.78528,97.247,97.45576
St. Lucia,LCA,Dealing with construction permits: Time (days)  - Score,IC.CNST.PRMT.TM.DY.DFRN,74.0634,74.0634,74.0634
St. Lucia,LCA,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,63.57439,63.62984,63.6504
St. Lucia,LCA,Dealing with construction permits: Procedures (number) - Score,IC.CNST.PRMT.PROC.NO.DFRN,64,64,64
St. Lucia,LCA,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,82.8768,82.96709,82.97721
St. Lucia,LCA,Getting electricity: Cost to get electricity (% of income per capita) - Score,IC.ELC.ACS.COST.DFRN,97.48544,97.8466,97.8871
St. Lucia,LCA,Getting electricity: Procedures (number) - Score,IC.ELC.PROC.NO.DFRN,50,50,50
St. Lucia,LCA,Getting electricity: Time (days) - Score,IC.ELC.TIME.DFRN,96.52174,96.52174,96.52174
St. Lucia,LCA,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,IC.ELC.RSTT.XD.08.DFRN.DB1619,87.5,87.5,87.5
St. Lucia,LCA,Registering property (DB17-20 methodology) - Score,IC.REG.PRRT.DFRN.DB1719,59.99046,59.89648,59.83478
St. Lucia,LCA,Registering property: Cost (% of property value) - Score,IC.REG.PRRT.COST.PRT.VAL.DFRN,52.61735,52.24143,51.99461
St. Lucia,LCA,Registering property: Procedures (number) - Score,IC.REG.PRRT.PROC.NO.DFRN,33.33333,33.33333,33.33333
St. Lucia,LCA,Registering property: Time (days) - Score,IC.REG.PRRT.DURS.TM.DRFN,92.3445,92.3445,92.3445
St. Lucia,LCA,Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,IC.REG.PRRT.QUAL.LNDADM.XD.030.DB16.DFRN,61.66667,61.66667,61.66667
St. Lucia,LCA,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,25,25,25
St. Lucia,LCA,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,IC.CRED.ACC.LGL.RGHT.012.XD.DB1519.DFRN,41.66667,41.66667,41.66667
St. Lucia,LCA,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,IC.CRED.ACC.DPTH.CISI.XD.08.DB1519.DFRN,0,0,0
St. Lucia,LCA,Protecting minority investors (DB15-20 methodology) - Score,PROT.MINOR.INV.DFRN.DB1519,58,58,58
St. Lucia,LCA,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,PROT.MINOR.INV.EASE.SSI.XD.0010.DB1519.DFRN,80,80,80
St. Lucia,LCA,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.CORP.TRANS.XD.010.DB1519.DFRN,28.57143,28.57143,28.57143
St. Lucia,LCA,Protecting minority investors: Extent of disclosure index (0-10) - Score,PROT.MINOR.INV.EXT.DISC.010.XD.DFRN,40,40,40
St. Lucia,LCA,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.OWNR.CONTL.010.XD.DFRN,57.14286,57.14286,57.14286
St. Lucia,LCA,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.SHRHLD.RGT.XD.0010.DB1519.DRFN,50,50,50
St. Lucia,LCA,Protecting minority investors: Extent of director liability index (0-10) - Score,PROT.MINOR.INV.EXT.DIR.LBL.010.XD.DFRN,80,80,80
St. Lucia,LCA,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),PROT.MINOR.INV.STRENG.MIN.INV.PROT.XD.010.DB0614,29,29,29
St. Lucia,LCA,Paying taxes (DB17-20 methodology) - Score,PAY.TAX.DB1719.DRFN,75.50312,75.50312,75.50312
St. Lucia,LCA,Paying taxes: Total tax and contribution rate (% of profit) - Score,PAY.TAX.TOT.TAX.RT.ZS.DRFRN,87.89164,87.89164,87.89164
St. Lucia,LCA,Paying taxes: Total tax and contribution rate (% of profit),PAY.TAX.TOT.TAX.RT.ZS,34.7,34.7,34.7
St. Lucia,LCA,Paying taxes: Labor tax and contributions (% of profits),PAY.TAX.LABR.TAX.CONTR.ZS,5.6,5.6,5.6
St. Lucia,LCA,Paying taxes: Profit tax (% of profits),PAY.TAX.PRFT.CP.ZS,25.8,25.8,25.8
St. Lucia,LCA,Paying taxes: Payments per year (number per year) - Score,PAY.TAX.PYMT.NO.DFRN,46.66667,46.66667,46.66667
St. Lucia,LCA,Paying taxes: Time (hours per year) - Score,PAY.TAX.TM.DFRN,90.57187,90.57187,90.57187
St. Lucia,LCA,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,PAY.TAX.POST.FIL.XD.0100.DB1719.DFRN,76.8823,76.8823,76.8823
St. Lucia,LCA,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),PAY.TAX.VAT.REF.OBT.WKS.TM.DB1719,25.59524,25.59524,25.59524
St. Lucia,LCA,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,PAY.TAX.COIT.AU.HRS.TM.DB1719.DFRN,94.49541,94.49541,94.49541
St. Lucia,LCA,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,PAY.TAX.COIT.WKS.TM.DB1719.DFRN,72.76786,72.76786,72.76786
St. Lucia,LCA,Trading across borders (DB16-20 methodology) - Score,TRD.ACRS.BRDR.DB1619.DFRN,73.86861,73.86861,73.86861
St. Lucia,LCA,Time to export: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.EXPT.BRDR.COMP.HR.DB1619,27,27,27
St. Lucia,LCA,Time to export: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.DOC.COMP.HR.DB1619,19,19,19
St. Lucia,LCA,Time to import: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.DOC.COMP.HR.DB1619,14.07143,14.07143,14.07143
St. Lucia,LCA,Time to import: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.BRDR.COMP.HR.DB1619,26.57143,26.57143,26.57143
